real_value:6.00 predict_value:5.69
real_value:5.00 predict_value:5.66
real_value:7.00 predict_value:6.02
real_value:6.00 predict_value:5.38
real_value:6.00 predict_value:5.42
real_value:5.00 predict_value:5.66
real_value:6.00 predict_value:4.80
real_value:6.00 predict_value:5.17
real_value:6.00 predict_value:5.17
real_value:6.00 predict_value:5.23
real_value:6.00 predict_value:5.17
real_value:6.00 predict_value:4.80
real_value:5.00 predict_value:5.32
real_value:6.00 predict_value:6.10
real_value:6.00 predict_value:5.22
real_value:7.00 predict_value:6.02
real_value:7.00 predict_value:6.02
real_value:6.00 predict_value:5.39
real_value:5.00 predict_value:5.11
real_value:5.00 predict_value:4.94
real_value:6.00 predict_value:5.24
real_value:6.00 predict_value:5.39
real_value:6.00 predict_value:5.92
real_value:6.00 predict_value:5.61
real_value:5.00 predict_value:5.82
real_value:5.00 predict_value:5.02
real_value:6.00 predict_value:5.61
real_value:5.00 predict_value:5.01
real_value:5.00 predict_value:5.43
real_value:5.00 predict_value:4.94
real_value:5.00 predict_value:5.68
real_value:7.00 predict_value:6.09
real_value:5.00 predict_value:5.56
real_value:4.00 predict_value:4.81
real_value:5.00 predict_value:5.38
real_value:5.00 predict_value:5.51
real_value:5.00 predict_value:6.05
real_value:7.00 predict_value:6.05
real_value:4.00 predict_value:5.03
real_value:8.00 predict_value:6.93
real_value:6.00 predict_value:5.34
real_value:6.00 predict_value:6.03
real_value:6.00 predict_value:5.75
real_value:6.00 predict_value:6.03
real_value:5.00 predict_value:5.59
real_value:5.00 predict_value:5.13
real_value:5.00 predict_value:5.07
real_value:6.00 predict_value:5.75
real_value:6.00 predict_value:5.34
real_value:6.00 predict_value:6.03
real_value:8.00 predict_value:6.72
real_value:7.00 predict_value:5.95
real_value:6.00 predict_value:5.74
real_value:7.00 predict_value:6.12
real_value:5.00 predict_value:5.09
real_value:7.00 predict_value:5.95
real_value:5.00 predict_value:5.25
real_value:5.00 predict_value:5.25
real_value:6.00 predict_value:5.82
real_value:6.00 predict_value:5.81
real_value:7.00 predict_value:5.86
real_value:5.00 predict_value:5.19
real_value:7.00 predict_value:5.86
real_value:5.00 predict_value:5.91
real_value:6.00 predict_value:5.65
real_value:6.00 predict_value:5.62
real_value:6.00 predict_value:5.60
real_value:5.00 predict_value:5.71
real_value:5.00 predict_value:5.12
real_value:5.00 predict_value:5.13
real_value:5.00 predict_value:5.22
real_value:5.00 predict_value:5.04
real_value:6.00 predict_value:5.86
real_value:6.00 predict_value:5.94
real_value:5.00 predict_value:5.43
real_value:5.00 predict_value:5.16
real_value:5.00 predict_value:4.93
real_value:6.00 predict_value:5.59
real_value:5.00 predict_value:5.02
real_value:6.00 predict_value:5.50
real_value:6.00 predict_value:5.49
real_value:6.00 predict_value:5.48
real_value:6.00 predict_value:5.59
real_value:6.00 predict_value:5.08
real_value:6.00 predict_value:5.10
real_value:5.00 predict_value:4.99
real_value:5.00 predict_value:5.82
real_value:6.00 predict_value:6.01
real_value:5.00 predict_value:5.17
real_value:6.00 predict_value:5.28
real_value:7.00 predict_value:5.86
real_value:6.00 predict_value:5.28
real_value:7.00 predict_value:5.86
real_value:5.00 predict_value:5.14
real_value:5.00 predict_value:5.26
real_value:6.00 predict_value:5.16
real_value:6.00 predict_value:5.91
real_value:6.00 predict_value:5.91
real_value:7.00 predict_value:6.24
real_value:5.00 predict_value:6.17
real_value:6.00 predict_value:5.67
real_value:5.00 predict_value:5.50
real_value:6.00 predict_value:6.42
real_value:6.00 predict_value:6.42
real_value:6.00 predict_value:5.07
real_value:5.00 predict_value:5.93
real_value:7.00 predict_value:6.23
real_value:7.00 predict_value:6.21
real_value:6.00 predict_value:6.34
real_value:5.00 predict_value:5.76
real_value:6.00 predict_value:5.81
real_value:7.00 predict_value:6.33
real_value:6.00 predict_value:6.06
real_value:6.00 predict_value:6.11
real_value:6.00 predict_value:5.62
real_value:6.00 predict_value:5.62
real_value:6.00 predict_value:6.04
real_value:5.00 predict_value:5.45
real_value:7.00 predict_value:6.31
real_value:6.00 predict_value:6.44
real_value:6.00 predict_value:5.72
real_value:6.00 predict_value:5.29
real_value:6.00 predict_value:5.62
real_value:6.00 predict_value:5.27
real_value:5.00 predict_value:5.35
real_value:5.00 predict_value:6.28
real_value:6.00 predict_value:6.04
real_value:6.00 predict_value:6.36
real_value:5.00 predict_value:6.02
real_value:7.00 predict_value:6.47
real_value:7.00 predict_value:6.21
real_value:6.00 predict_value:5.68
real_value:5.00 predict_value:5.03
real_value:6.00 predict_value:5.70
real_value:5.00 predict_value:5.74
real_value:5.00 predict_value:5.91
real_value:7.00 predict_value:6.06
real_value:6.00 predict_value:6.44
real_value:7.00 predict_value:6.06
real_value:5.00 predict_value:5.49
real_value:5.00 predict_value:5.17
real_value:7.00 predict_value:6.71
real_value:5.00 predict_value:5.25
real_value:6.00 predict_value:5.63
real_value:6.00 predict_value:6.14
real_value:5.00 predict_value:5.16
real_value:6.00 predict_value:6.26
real_value:7.00 predict_value:6.39
real_value:6.00 predict_value:6.19
real_value:7.00 predict_value:6.71
real_value:6.00 predict_value:6.80
real_value:6.00 predict_value:5.89
real_value:6.00 predict_value:5.88
real_value:6.00 predict_value:5.86
real_value:6.00 predict_value:5.88
real_value:6.00 predict_value:5.88
real_value:5.00 predict_value:5.29
real_value:6.00 predict_value:5.32
real_value:6.00 predict_value:5.32
real_value:6.00 predict_value:5.35
real_value:6.00 predict_value:5.32
real_value:7.00 predict_value:5.70
real_value:8.00 predict_value:6.00
real_value:6.00 predict_value:5.86
real_value:5.00 predict_value:5.67
real_value:5.00 predict_value:4.93
real_value:5.00 predict_value:5.66
real_value:7.00 predict_value:6.79
real_value:5.00 predict_value:5.12
real_value:6.00 predict_value:5.72
real_value:6.00 predict_value:5.72
real_value:5.00 predict_value:5.16
real_value:5.00 predict_value:5.12
real_value:6.00 predict_value:6.20
real_value:6.00 predict_value:5.58
real_value:6.00 predict_value:5.65
real_value:5.00 predict_value:5.29
real_value:6.00 predict_value:5.88
real_value:6.00 predict_value:6.06
real_value:7.00 predict_value:6.18
real_value:6.00 predict_value:6.18
real_value:4.00 predict_value:5.49
real_value:6.00 predict_value:5.15
real_value:5.00 predict_value:5.16
real_value:5.00 predict_value:5.03
real_value:7.00 predict_value:6.35
real_value:5.00 predict_value:5.09
real_value:5.00 predict_value:4.84
real_value:6.00 predict_value:6.13
real_value:5.00 predict_value:5.21
real_value:6.00 predict_value:5.86
real_value:5.00 predict_value:5.34
real_value:7.00 predict_value:6.07
real_value:7.00 predict_value:6.19
real_value:5.00 predict_value:5.20
real_value:7.00 predict_value:6.40
real_value:5.00 predict_value:5.20
real_value:7.00 predict_value:6.19
real_value:6.00 predict_value:5.86
real_value:6.00 predict_value:5.50
real_value:5.00 predict_value:5.33
real_value:6.00 predict_value:5.63
real_value:7.00 predict_value:6.40
real_value:5.00 predict_value:5.15
real_value:6.00 predict_value:6.99
real_value:5.00 predict_value:5.39
real_value:6.00 predict_value:5.79
real_value:5.00 predict_value:5.39
real_value:6.00 predict_value:5.58
real_value:6.00 predict_value:6.13
real_value:6.00 predict_value:5.79
real_value:5.00 predict_value:5.19
real_value:8.00 predict_value:6.24
real_value:6.00 predict_value:6.36
real_value:7.00 predict_value:6.28
real_value:7.00 predict_value:6.46
real_value:7.00 predict_value:6.27
real_value:6.00 predict_value:5.42
real_value:5.00 predict_value:5.69
real_value:5.00 predict_value:5.95
real_value:6.00 predict_value:5.67
real_value:6.00 predict_value:6.12
real_value:6.00 predict_value:6.12
real_value:6.00 predict_value:5.85
real_value:6.00 predict_value:5.69
real_value:7.00 predict_value:6.19
real_value:5.00 predict_value:5.84
real_value:8.00 predict_value:6.53
real_value:5.00 predict_value:5.54
real_value:5.00 predict_value:5.19
real_value:7.00 predict_value:6.19
real_value:3.00 predict_value:5.05
real_value:6.00 predict_value:6.19
real_value:5.00 predict_value:5.32
real_value:5.00 predict_value:6.60
real_value:5.00 predict_value:5.03
real_value:6.00 predict_value:5.58
real_value:5.00 predict_value:5.85
real_value:6.00 predict_value:6.20
real_value:6.00 predict_value:6.87
real_value:6.00 predict_value:5.58
real_value:5.00 predict_value:5.18
real_value:5.00 predict_value:5.91
real_value:6.00 predict_value:6.15
real_value:6.00 predict_value:5.74
real_value:5.00 predict_value:5.94
real_value:6.00 predict_value:5.90
real_value:5.00 predict_value:5.61
real_value:5.00 predict_value:5.71
real_value:6.00 predict_value:6.40
real_value:5.00 predict_value:5.61
real_value:6.00 predict_value:5.61
real_value:5.00 predict_value:5.49
real_value:8.00 predict_value:6.51
real_value:5.00 predict_value:5.88
real_value:5.00 predict_value:5.95
real_value:6.00 predict_value:6.86
real_value:5.00 predict_value:5.34
real_value:5.00 predict_value:5.34
real_value:6.00 predict_value:5.30
real_value:7.00 predict_value:5.91
real_value:6.00 predict_value:5.91
real_value:6.00 predict_value:5.55
real_value:7.00 predict_value:6.95
real_value:7.00 predict_value:7.05
real_value:6.00 predict_value:5.59
real_value:6.00 predict_value:6.05
real_value:8.00 predict_value:6.02
real_value:6.00 predict_value:5.26
real_value:5.00 predict_value:5.57
real_value:8.00 predict_value:6.02
real_value:6.00 predict_value:5.59
real_value:6.00 predict_value:5.26
real_value:7.00 predict_value:6.46
real_value:7.00 predict_value:6.46
real_value:7.00 predict_value:6.40
real_value:7.00 predict_value:6.33
real_value:7.00 predict_value:6.72
real_value:7.00 predict_value:6.28
real_value:6.00 predict_value:5.39
real_value:6.00 predict_value:5.51
real_value:7.00 predict_value:6.33
real_value:5.00 predict_value:5.66
real_value:6.00 predict_value:5.51
real_value:6.00 predict_value:5.67
real_value:7.00 predict_value:6.26
real_value:7.00 predict_value:6.26
real_value:5.00 predict_value:4.92
real_value:6.00 predict_value:6.03
real_value:3.00 predict_value:4.94
real_value:6.00 predict_value:6.55
real_value:5.00 predict_value:5.61
real_value:6.00 predict_value:6.00
real_value:5.00 predict_value:5.36
real_value:5.00 predict_value:5.16
real_value:5.00 predict_value:4.99
real_value:5.00 predict_value:5.17
real_value:5.00 predict_value:5.40
real_value:5.00 predict_value:5.61
real_value:6.00 predict_value:5.89
real_value:6.00 predict_value:5.29
real_value:5.00 predict_value:5.43
real_value:6.00 predict_value:5.99
real_value:5.00 predict_value:5.73
real_value:5.00 predict_value:5.73
real_value:6.00 predict_value:6.76
real_value:6.00 predict_value:5.68
real_value:6.00 predict_value:5.99
real_value:5.00 predict_value:5.43
real_value:6.00 predict_value:5.38
real_value:7.00 predict_value:6.60
real_value:5.00 predict_value:5.91
real_value:5.00 predict_value:5.46
real_value:6.00 predict_value:6.02
real_value:5.00 predict_value:5.41
real_value:6.00 predict_value:5.75
real_value:6.00 predict_value:5.53
real_value:5.00 predict_value:5.04
real_value:6.00 predict_value:5.43
real_value:6.00 predict_value:6.11
real_value:6.00 predict_value:5.73
real_value:6.00 predict_value:5.47
real_value:6.00 predict_value:5.44
real_value:6.00 predict_value:5.67
real_value:6.00 predict_value:5.70
real_value:5.00 predict_value:5.24
real_value:5.00 predict_value:6.02
real_value:5.00 predict_value:6.02
real_value:6.00 predict_value:6.38
real_value:5.00 predict_value:6.01
real_value:6.00 predict_value:6.38
real_value:6.00 predict_value:6.51
real_value:5.00 predict_value:5.74
real_value:5.00 predict_value:5.05
real_value:5.00 predict_value:4.96
real_value:6.00 predict_value:5.76
real_value:6.00 predict_value:6.51
real_value:5.00 predict_value:5.74
real_value:6.00 predict_value:4.94
real_value:6.00 predict_value:4.94
real_value:6.00 predict_value:5.81
real_value:6.00 predict_value:6.32
real_value:6.00 predict_value:6.18
real_value:6.00 predict_value:6.32
real_value:5.00 predict_value:6.16
real_value:4.00 predict_value:5.23
real_value:6.00 predict_value:5.47
real_value:6.00 predict_value:5.75
real_value:4.00 predict_value:5.39
real_value:5.00 predict_value:5.12
real_value:5.00 predict_value:5.16
real_value:6.00 predict_value:5.80
real_value:5.00 predict_value:5.26
real_value:5.00 predict_value:5.26
real_value:5.00 predict_value:5.13
real_value:7.00 predict_value:6.13
real_value:7.00 predict_value:5.91
real_value:6.00 predict_value:5.29
real_value:7.00 predict_value:6.13
real_value:5.00 predict_value:5.03
real_value:8.00 predict_value:6.98
real_value:7.00 predict_value:6.10
real_value:5.00 predict_value:5.24
real_value:6.00 predict_value:5.95
real_value:5.00 predict_value:5.24
real_value:5.00 predict_value:5.29
real_value:5.00 predict_value:5.31
real_value:5.00 predict_value:4.96
real_value:6.00 predict_value:5.66
real_value:6.00 predict_value:5.44
real_value:6.00 predict_value:5.46
real_value:6.00 predict_value:5.68
real_value:4.00 predict_value:5.23
real_value:6.00 predict_value:5.50
real_value:5.00 predict_value:4.92
real_value:6.00 predict_value:5.50
real_value:6.00 predict_value:5.07
real_value:6.00 predict_value:5.32
real_value:7.00 predict_value:6.70
real_value:6.00 predict_value:5.79
real_value:6.00 predict_value:5.32
real_value:6.00 predict_value:6.57
real_value:5.00 predict_value:5.40
real_value:5.00 predict_value:5.42
real_value:6.00 predict_value:5.58
real_value:5.00 predict_value:5.72
real_value:6.00 predict_value:5.49
real_value:5.00 predict_value:5.07
real_value:5.00 predict_value:5.07
real_value:6.00 predict_value:6.05
real_value:5.00 predict_value:5.58
real_value:5.00 predict_value:5.57
real_value:5.00 predict_value:5.03
real_value:5.00 predict_value:5.00
real_value:5.00 predict_value:5.38
real_value:6.00 predict_value:6.49
real_value:5.00 predict_value:5.46
real_value:5.00 predict_value:5.46
real_value:5.00 predict_value:4.99
real_value:5.00 predict_value:4.99
real_value:6.00 predict_value:5.36
real_value:5.00 predict_value:5.05
real_value:6.00 predict_value:5.36
real_value:5.00 predict_value:5.60
real_value:6.00 predict_value:5.95
real_value:4.00 predict_value:5.03
real_value:5.00 predict_value:4.94
real_value:5.00 predict_value:5.12
real_value:5.00 predict_value:4.76
real_value:5.00 predict_value:4.74
real_value:7.00 predict_value:5.29
real_value:6.00 predict_value:6.15
real_value:5.00 predict_value:5.36
real_value:5.00 predict_value:5.06
real_value:5.00 predict_value:5.36
real_value:5.00 predict_value:5.06
real_value:5.00 predict_value:5.36
real_value:7.00 predict_value:5.55
real_value:5.00 predict_value:5.44
real_value:4.00 predict_value:5.32
real_value:7.00 predict_value:6.11
real_value:6.00 predict_value:5.61
real_value:5.00 predict_value:5.73
real_value:5.00 predict_value:5.11
real_value:5.00 predict_value:7.22
real_value:6.00 predict_value:6.56
real_value:5.00 predict_value:5.57
real_value:5.00 predict_value:5.37
real_value:5.00 predict_value:5.73
real_value:7.00 predict_value:5.93
real_value:6.00 predict_value:5.50
real_value:4.00 predict_value:5.35
real_value:6.00 predict_value:5.50
real_value:5.00 predict_value:5.39
real_value:6.00 predict_value:5.39
real_value:6.00 predict_value:6.03
real_value:5.00 predict_value:5.64
real_value:5.00 predict_value:5.45
real_value:6.00 predict_value:5.48
real_value:6.00 predict_value:5.63
real_value:5.00 predict_value:5.87
real_value:6.00 predict_value:5.63
real_value:5.00 predict_value:5.86
real_value:5.00 predict_value:5.09
real_value:5.00 predict_value:4.59
real_value:5.00 predict_value:5.09
real_value:6.00 predict_value:5.59
real_value:5.00 predict_value:5.85
real_value:6.00 predict_value:5.59
real_value:5.00 predict_value:5.22
real_value:5.00 predict_value:4.89
real_value:5.00 predict_value:5.69
real_value:5.00 predict_value:5.39
real_value:6.00 predict_value:5.84
real_value:5.00 predict_value:5.47
real_value:5.00 predict_value:5.47
real_value:5.00 predict_value:4.60
real_value:5.00 predict_value:5.47
real_value:5.00 predict_value:5.11
real_value:5.00 predict_value:5.38
real_value:5.00 predict_value:5.04
real_value:5.00 predict_value:5.73
real_value:3.00 predict_value:4.73
real_value:5.00 predict_value:4.68
real_value:5.00 predict_value:5.41
real_value:5.00 predict_value:5.06
real_value:5.00 predict_value:5.06
real_value:6.00 predict_value:6.38
real_value:6.00 predict_value:5.26
real_value:6.00 predict_value:5.26
real_value:5.00 predict_value:5.09
real_value:6.00 predict_value:5.87
real_value:6.00 predict_value:5.01
real_value:6.00 predict_value:5.26
real_value:6.00 predict_value:5.26
real_value:4.00 predict_value:5.33
real_value:4.00 predict_value:4.96
real_value:5.00 predict_value:5.05
real_value:5.00 predict_value:5.29
real_value:5.00 predict_value:5.87
real_value:6.00 predict_value:5.98
real_value:6.00 predict_value:5.86
real_value:5.00 predict_value:4.98
real_value:5.00 predict_value:4.95
real_value:5.00 predict_value:5.21
real_value:5.00 predict_value:5.21
real_value:5.00 predict_value:5.02
real_value:6.00 predict_value:5.43
real_value:5.00 predict_value:5.21
real_value:5.00 predict_value:5.51
real_value:5.00 predict_value:5.39
real_value:5.00 predict_value:5.24
real_value:5.00 predict_value:5.39
real_value:5.00 predict_value:5.06
real_value:5.00 predict_value:5.63
real_value:5.00 predict_value:5.72
real_value:4.00 predict_value:5.07
real_value:5.00 predict_value:5.38
real_value:6.00 predict_value:5.75
real_value:5.00 predict_value:5.12
real_value:5.00 predict_value:5.12
real_value:6.00 predict_value:6.04
real_value:5.00 predict_value:5.47
real_value:5.00 predict_value:5.32
real_value:5.00 predict_value:5.11
real_value:5.00 predict_value:5.13
real_value:5.00 predict_value:5.10
real_value:5.00 predict_value:5.03
real_value:5.00 predict_value:5.03
real_value:6.00 predict_value:5.04
real_value:5.00 predict_value:5.07
real_value:5.00 predict_value:5.24
real_value:6.00 predict_value:6.18
real_value:5.00 predict_value:5.05
real_value:5.00 predict_value:5.22
real_value:5.00 predict_value:5.23
real_value:5.00 predict_value:5.09
real_value:6.00 predict_value:5.50
real_value:6.00 predict_value:5.13
real_value:5.00 predict_value:5.22
real_value:6.00 predict_value:5.49
real_value:6.00 predict_value:5.50
real_value:5.00 predict_value:5.38
real_value:5.00 predict_value:5.38
real_value:5.00 predict_value:5.16
real_value:5.00 predict_value:5.38
real_value:6.00 predict_value:5.82
real_value:6.00 predict_value:5.37
real_value:6.00 predict_value:5.56
real_value:5.00 predict_value:5.13
real_value:5.00 predict_value:5.13
real_value:5.00 predict_value:5.06
real_value:5.00 predict_value:5.04
real_value:5.00 predict_value:5.27
real_value:6.00 predict_value:5.37
real_value:5.00 predict_value:5.27
real_value:6.00 predict_value:5.14
real_value:6.00 predict_value:5.12
real_value:5.00 predict_value:4.98
real_value:5.00 predict_value:5.00
real_value:6.00 predict_value:5.01
real_value:5.00 predict_value:5.09
real_value:6.00 predict_value:5.01
real_value:5.00 predict_value:4.90
real_value:5.00 predict_value:4.97
real_value:6.00 predict_value:5.69
real_value:6.00 predict_value:5.61
real_value:5.00 predict_value:4.97
real_value:6.00 predict_value:5.26
real_value:6.00 predict_value:5.46
real_value:5.00 predict_value:5.77
real_value:5.00 predict_value:5.15
real_value:6.00 predict_value:5.21
real_value:5.00 predict_value:5.28
real_value:5.00 predict_value:4.93
real_value:5.00 predict_value:5.28
real_value:5.00 predict_value:5.09
real_value:5.00 predict_value:5.19
real_value:5.00 predict_value:5.19
real_value:6.00 predict_value:5.44
real_value:6.00 predict_value:5.44
real_value:5.00 predict_value:5.03
real_value:6.00 predict_value:5.37
real_value:5.00 predict_value:5.02
real_value:6.00 predict_value:5.09
real_value:5.00 predict_value:5.61
real_value:6.00 predict_value:6.68
real_value:5.00 predict_value:5.44
real_value:5.00 predict_value:5.51
real_value:7.00 predict_value:6.21
real_value:6.00 predict_value:5.63
real_value:6.00 predict_value:5.63
real_value:5.00 predict_value:4.98
real_value:5.00 predict_value:5.58
real_value:7.00 predict_value:6.22
real_value:6.00 predict_value:5.39
real_value:6.00 predict_value:5.46
real_value:7.00 predict_value:6.74
real_value:7.00 predict_value:6.71
real_value:7.00 predict_value:6.74
real_value:5.00 predict_value:5.27
real_value:6.00 predict_value:5.59
real_value:5.00 predict_value:5.48
real_value:6.00 predict_value:6.02
real_value:5.00 predict_value:5.98
real_value:4.00 predict_value:6.09
real_value:6.00 predict_value:6.22
real_value:5.00 predict_value:5.98
real_value:6.00 predict_value:5.85
real_value:6.00 predict_value:6.42
real_value:5.00 predict_value:5.23
real_value:5.00 predict_value:5.03
real_value:5.00 predict_value:5.32
real_value:7.00 predict_value:6.95
real_value:5.00 predict_value:5.49
